214,Vendor_63,73,High,Compliant,Rejected,"2023-09-06 00:00:00","2025-11-10 00:00:00","2025-04-17 00:00:00"
215,Vendor_64,48,Low,"Under Review",Approved,"2022-08-08 00:00:00","2025-07-20 00:00:00","2025-06-09 00:00:00"
216,Vendor_65,57,Medium,"Under Review",Rejected,"2023-03-08 00:00:00","2024-12-17 00:00:00","2025-07-28 00:00:00"
217,Vendor_66,83,High,Non-Compliant,Pending,"2024-11-01 00:00:00","2025-05-15 00:00:00","2025-09-15 00:00:00"
218,Vendor_67,94,Critical,Compliant,Approved,"2024-05-17 00:00:00","2024-10-10 00:00:00","2025-02-15 00:00:00"
219,Vendor_68,40,Low,"Under Review",Approved,"2023-06-21 00:00:00","2024-06-14 00:00:00","2026-03-29 00:00:00"
220,Vendor_69,75,High,Non-Compliant,Pending,"2022-01-20 00:00:00","2024-04-24 00:00:00","2025-03-19 00:00:00"
221,Vendor_70,84,High,Compliant,Rejected,"2022-03-15 00:00:00","2025-01-13 00:00:00","2026-08-20 00:00:00"
222,Vendor_71,75,High,Compliant,Pending,"2022-09-19 00:00:00","2024-02-12 00:00:00","2025-11-12 00:00:00"
223,Vendor_72,63,Medium,Compliant,Pending,"2023-03-07 00:00:00","2025-11-29 00:00:00","2025-09-13 00:00:00"
224,Vendor_73,82,High,Compliant,Pending,"2024-04-12 00:00:00","2025-09-27 00:00:00","2025-06-08 00:00:00"
225,Vendor_74,55,Medium,Compliant,Approved,"2024-04-24 00:00:00","2024-01-26 00:00:00","2025-07-03 00:00:00"
226,Vendor_0,80,High,Compliant,Approved,"2023-07-18 00:00:00","2024-09-07 00:00:00","2025-08-17 00:00:00"
227,Vendor_1,48,Low,Non-Compliant,Approved,"2022-06-28 00:00:00","2025-08-27 00:00:00","2026-03-09 00:00:00"
228,Vendor_2,42,Low,Compliant,Approved,"2023-03-24 00:00:00","2024-08-26 00:00:00","2026-06-02 00:00:00"
229,Vendor_3,78,High,Compliant,Rejected,"2023-02-12 00:00:00","2025-10-27 00:00:00","2026-12-20 00:00:00"
230,Vendor_4,74,High,"Under Review",Approved,"2024-07-08 00:00:00","2025-08-26 00:00:00","2025-10-12 00:00:00"
231,Vendor_5,91,Critical,Compliant,Approved,"2024-05-15 00:00:00","2024-12-14 00:00:00","2025-10-12 00:00:00"
232,Vendor_6,49,Low,Compliant,Pending,"2022-07-29 00:00:00","2024-04-04 00:00:00","2026-01-25 00:00:00"
233,Vendor_7,46,Low,"Under Review",Pending,"2023-06-26 00:00:00","2024-02-14 00:00:00","2026-04-16 00:00:00"
234,Vendor_8,74,High,Compliant,Pending,"2022-06-11 00:00:00","2025-07-19 00:00:00","2025-10-28 00:00:00"
235,Vendor_9,93,Critical,Non-Compliant,Rejected,"2024-01-11 00:00:00","2025-08-14 00:00:00","2025-07-16 00:00:00"
236,Vendor_10,85,Critical,Compliant,Approved,"2023-04-12 00:00:00","2024-10-23 00:00:00","2025-03-23 00:00:00"
237,Vendor_11,94,Critical,Compliant,Approved,"2024-02-18 00:00:00","2024-10-11 00:00:00","2026-04-10 00:00:00"
238,Vendor_12,80,High,"Under Review",Approved,"2024-01-29 00:00:00","2024-12-29 00:00:00","2025-08-03 00:00:00"
239,Vendor_13,82,High,"Under Review",Rejected,"2022-05-27 00:00:00","2025-09-15 00:00:00","2026-10-13 00:00:00"
240,Vendor_14,50,Medium,Non-Compliant,Rejected,"2023-05-17 00:00:00","2024-06-16 00:00:00","2026-04-19 00:00:00"
241,Vendor_15,64,Medium,"Under Review",Rejected,"2023-03-26 00:00:00","2025-12-02 00:00:00","2025-11-29 00:00:00"
242,Vendor_16,93,Critical,Compliant,Approved,"2022-03-07 00:00:00","2024-11-19 00:00:00","2026-02-15 00:00:00"
243,Vendor_17,57,Medium,Compliant,Approved,"2023-10-07 00:00:00","2024-08-05 00:00:00","2026-11-03 00:00:00"
244,Vendor_18,71,High,"Under Review",Rejected,"2024-07-28 00:00:00","2024-05-26 00:00:00","2025-09-29 00:00:00"
245,Vendor_19,48,Low,Compliant,Rejected,"2023-06-23 00:00:00","2025-08-21 00:00:00","2026-03-15 00:00:00"
246,Vendor_20,77,High,"Under Review",Pending,"2023-03-26 00:00:00","2024-05-21 00:00:00","2026-06-06 00:00:00"
247,Vendor_21,71,High,Compliant,Approved,"2022-08-13 00:00:00","2024-06-05 00:00:00","2026-10-05 00:00:00"
248,Vendor_22,50,Medium,Non-Compliant,Pending,"2022-05-11 00:00:00","2025-01-29 00:00:00","2026-01-26 00:00:00"
249,Vendor_23,78,High,"Under Review",Rejected,"2023-05-30 00:00:00","2025-07-20 00:00:00","2025-01-12 00:00:00"
250,Vendor_24,83,High,Non-Compliant,Approved,"2023-07-01 00:00:00","2025-10-18 00:00:00","2025-12-15 00:00:00"
251,Vendor_25,47,Low,"Under Review",Pending,"2022-11-20 00:00:00","2025-04-09 00:00:00","2025-01-04 00:00:00"
252,Vendor_26,86,Critical,Non-Compliant,Pending,"2024-10-22 00:00:00","2024-07-01 00:00:00","2026-06-04 00:00:00"
253,Vendor_27,46,Low,Non-Compliant,Pending,"2024-11-05 00:00:00","2025-09-15 00:00:00","2025-07-23 00:00:00"
254,Vendor_28,49,Low,"Under Review",Approved,"2024-12-22 00:00:00","2024-01-01 00:00:00","2026-09-06 00:00:00"
255,Vendor_29,60,Medium,"Under Review",Approved,"2022-08-18 00:00:00","2025-01-06 00:00:00","2025-11-11 00:00:00"
256,Vendor_30,55,Medium,Compliant,Approved,"2022-06-11 00:00:00","2024-03-28 00:00:00","2026-05-13 00:00:00"
257,Vendor_31,92,Critical,Compliant,Rejected,"2022-09-15 00:00:00","2024-05-11 00:00:00","2026-11-07 00:00:00"
258,Vendor_32,70,High,Non-Compliant,Approved,"2023-06-27 00:00:00","2025-06-24 00:00:00","2026-09-14 00:00:00"
259,Vendor_33,67,Medium,Compliant,Rejected,"2023-02-16 00:00:00","2025-12-31 00:00:00","2025-11-16 00:00:00"
260,Vendor_34,65,Medium,Non-Compliant,Rejected,"2024-02-04 00:00:00","2025-03-24 00:00:00","2026-06-14 00:00:00"
261,Vendor_35,68,Medium,Compliant,Approved,"2023-04-06 00:00:00","2024-03-06 00:00:00","2025-12-13 00:00:00"
262,Vendor_36,41,Low,Non-Compliant,Rejected,"2023-04-17 00:00:00","2025-08-25 00:00:00","2025-08-14 00:00:00"
263,Vendor_37,40,Low,Compliant,Rejected,"2022-05-01 00:00:00","2024-08-22 00:00:00","2025-03-11 00:00:00"
264,Vendor_38,42,Low,"Under Review",Approved,"2024-11-18 00:00:00","2024-08-31 00:00:00","2025-10-13 00:00:00"
265,Vendor_39,82,High,"Under Review",Approved,"2022-09-28 00:00:00","2025-08-07 00:00:00","2026-08-14 00:00:00"
266,Vendor_40,70,High,Compliant,Pending,"2024-04-13 00:00:00","2024-07-13 00:00:00","2025-04-07 00:00:00"
267,Vendor_41,46,Low,Non-Compliant,Pending,"2023-12-27 00:00:00","2025-03-09 00:00:00","2026-02-25 00:00:00"
268,Vendor_42,69,Medium,Non-Compliant,Approved,"2022-07-21 00:00:00","2024-03-03 00:00:00","2026-02-17 00:00:00"
269,Vendor_43,86,Critical,"Under Review",Approved,"2023-05-25 00:00:00","2024-07-15 00:00:00","2025-07-14 00:00:00"
270,Vendor_44,74,High,"Under Review",Approved,"2024-05-14 00:00:00","2024-07-06 00:00:00","2025-10-13 00:00:00"
271,Vendor_45,69,Medium,Compliant,Approved,"2024-06-26 00:00:00","2025-07-17 00:00:00","2025-04-11 00:00:00"
272,Vendor_46,43,Low,Non-Compliant,Rejected,"2022-01-31 00:00:00","2024-04-05 00:00:00","2025-08-31 00:00:00"
273,Vendor_47,50,Medium,"Under Review",Pending,"2024-09-12 00:00:00","2024-08-06 00:00:00","2026-02-15 00:00:00"
274,Vendor_48,43,Low,Compliant,Pending,"2022-01-05 00:00:00","2025-02-03 00:00:00","2025-09-29 00:00:00"
275,Vendor_49,90,Critical,"Under Review",Pending,"2024-05-16 00:00:00","2025-12-14 00:00:00","2026-07-24 00:00:00"
276,Vendor_50,82,High,Non-Compliant,Pending,"2022-11-14 00:00:00","2024-07-13 00:00:00","2025-10-31 00:00:00"
277,Vendor_51,53,Medium,Compliant,Rejected,"2022-05-05 00:00:00","2024-11-17 00:00:00","2025-02-28 00:00:00"
278,Vendor_52,43,Low,Non-Compliant,Pending,"2024-10-26 00:00:00","2025-06-27 00:00:00","2025-06-11 00:00:00"
279,Vendor_53,43,Low,Non-Compliant,Approved,"2023-01-16 00:00:00","2024-03-11 00:00:00","2026-09-02 00:00:00"
280,Vendor_54,44,Low,Non-Compliant,Approved,"2024-04-06 00:00:00","2024-05-02 00:00:00","2026-08-07 00:00:00"
281,Vendor_55,55,Medium,Non-Compliant,Rejected,"2022-03-23 00:00:00","2025-09-26 00:00:00","2025-03-25 00:00:00"
282,Vendor_56,66,Medium,Non-Compliant,Rejected,"2024-12-06 00:00:00","2024-11-19 00:00:00","2025-09-25 00:00:00"
283,Vendor_57,53,Medium,Non-Compliant,Rejected,"2023-10-06 00:00:00","2024-09-01 00:00:00","2025-09-29 00:00:00"
284,Vendor_58,65,Medium,Compliant,Rejected,"2023-09-07 00:00:00","2025-04-13 00:00:00","2025-11-20 00:00:00"
285,Vendor_59,88,Critical,Compliant,Approved,"2024-07-27 00:00:00","2025-09-28 00:00:00","2026-07-31 00:00:00"
286,Vendor_60,46,Low,Compliant,Rejected,"2023-03-13 00:00:00","2025-06-02 00:00:00","2025-09-29 00:00:00"
287,Vendor_61,48,Low,"Under Review",Approved,"2023-05-16 00:00:00","2025-01-13 00:00:00","2025-10-19 00:00:00"
288,Vendor_62,50,Medium,"Under Review",Rejected,"2023-09-12 00:00:00","2025-09-18 00:00:00","2026-11-01 00:00:00"
289,Vendor_63,73,High,Compliant,Rejected,"2023-09-06 00:00:00","2025-11-10 00:00:00","2025-04-17 00:00:00"
290,Vendor_64,48,Low,"Under Review",Approved,"2022-08-08 00:00:00","2025-07-20 00:00:00","2025-06-09 00:00:00"
291,Vendor_65,57,Medium,"Under Review",Rejected,"2023-03-08 00:00:00","2024-12-17 00:00:00","2025-07-28 00:00:00"
292,Vendor_66,83,High,Non-Compliant,Pending,"2024-11-01 00:00:00","2025-05-15 00:00:00","2025-09-15 00:00:00"
293,Vendor_67,94,Critical,Compliant,Approved,"2024-05-17 00:00:00","2024-10-10 00:00:00","2025-02-15 00:00:00"
294,Vendor_68,40,Low,"Under Review",Approved,"2023-06-21 00:00:00","2024-06-14 00:00:00","2026-03-29 00:00:00"
295,Vendor_69,75,High,Non-Compliant,Pending,"2022-01-20 00:00:00","2024-04-24 00:00:00","2025-03-19 00:00:00"
296,Vendor_70,84,High,Compliant,Rejected,"2022-03-15 00:00:00","2025-01-13 00:00:00","2026-08-20 00:00:00"
297,Vendor_71,75,High,Compliant,Pending,"2022-09-19 00:00:00","2024-02-12 00:00:00","2025-11-12 00:00:00"
298,Vendor_72,63,Medium,Compliant,Pending,"2023-03-07 00:00:00","2025-11-29 00:00:00","2025-09-13 00:00:00"
299,Vendor_73,82,High,Compliant,Pending,"2024-04-12 00:00:00","2025-09-27 00:00:00","2025-06-08 00:00:00"
300,Vendor_74,55,Medium,Compliant,Approved,"2024-04-24 00:00:00","2024-01-26 00:00:00","2025-07-03 00:00:00"
